,numchilds,meaneduc,overcrowding,isprecarious,Target,walltype,wallquality,floortype,floorqual,roofqual,region,dependency,headescolari,sumelectronics
7851,5,4.0,3.0,0,1,4,2,4,2,2,4,8.0,4,2.0
7858,0,6.0,1.0,0,4,6,2,5,3,2,4,0.0,6,2.0
7862,0,13.666667000000002,1.3,0,4,6,3,5,3,3,4,0.3333333333333333,11,3.0
7864,0,11.0,1.0,0,3,5,3,5,3,3,4,1.0,11,2.0
7866,0,15.0,1.0,0,2,6,2,3,2,2,4,1.0,6,2.0
7868,0,6.0,2.0,0,1,4,1,1,1,1,4,0.0,6,2.0
7870,1,6.0,1.5,0,3,3,2,3,2,2,4,0.5,6,4.0
7873,0,2.5,1.5,0,4,6,3,5,3,2,4,2.0,5,2.0
7875,2,7.5,2.0,0,2,5,3,3,3,3,4,2.0,6,4.0
7883,0,5.5,1.5,0,2,3,1,3,2,3,4,0.5,5,3.0
7884,0,13.5,0.7,0,4,5,3,5,3,3,4,0.0,11,2.0
7887,0,3.0,1.0,0,2,3,2,5,2,2,4,0.5,1,2.0
7890,0,13.5,1.0,0,4,6,3,5,3,3,5,0.5,15,4.0
7895,0,4.0,1.0,0,3,6,3,5,3,3,5,0.3333333333333333,6,4.0
7896,0,8.5,1.0,0,4,4,3,4,3,3,5,0.0,6,4.0
7900,1,6.5,2.0,0,2,5,1,3,1,1,5,1.0,6,2.0
7902,1,6.5,3.0,0,4,5,2,5,2,2,5,0.5,5,1.0
7906,0,8.5,0.7,0,4,6,3,5,3,3,5,0.0,6,2.0
7907,0,9.0,2.0,0,4,5,1,3,1,1,5,1.0,1,2.0
7909,0,6.5,0.7,0,4,6,3,5,3,3,5,10.0,7,2.0
7911,3,9.5,2.5,0,1,6,2,5,2,1,5,1.5,8,4.0
7919,1,10.0,2.0,0,4,5,3,5,3,3,5,1.0,11,6.0
7923,1,6.0,3.0,0,1,4,1,4,1,1,5,0.5,3,2.0
7928,1,2.5,2.0,0,1,6,2,3,2,2,5,1.0,5,1.0
7929,0,2.0,1.0,0,3,6,1,5,3,3,5,10.0,2,1.0
7930,0,6.0,1.0,0,3,5,2,5,2,2,5,2.0,6,2.0
7933,3,10.0,2.5,0,2,5,1,3,1,1,5,1.5,9,2.0
7938,1,11.0,1.0,0,4,6,3,5,3,3,5,0.5,16,3.0
7941,1,4.0,1.0,0,1,6,2,5,3,2,5,1.0,4,1.0
7946,2,9.666667,1.2,0,3,6,3,5,3,3,5,1.5,6,7.0
7948,0,17.0,0.7,0,4,6,3,5,3,3,5,1.0,8,2.0
7952,0,18.5,1.3,0,4,6,3,5,3,3,5,1.0,21,7.0
7954,1,17.0,1.0,0,4,3,3,5,3,3,5,0.3333333333333333,14,4.0
7959,0,14.5,1.5,0,4,6,3,5,3,3,5,0.5,15,4.0
7963,0,10.0,1.3,0,2,6,3,5,3,3,5,0.3333333333333333,6,3.0
7965,0,6.0,0.5,0,4,6,3,5,3,1,5,0.0,6,1.0
7966,1,6.666666499999999,2.0,0,3,5,2,5,2,2,5,0.3333333333333333,6,3.0
7971,0,17.0,1.3,0,4,6,3,5,3,3,5,1.0,15,4.0
7975,1,6.0,1.5,0,4,6,3,5,3,3,5,2.0,6,2.0
7978,0,13.666667000000002,1.0,0,4,6,3,5,3,3,5,0.0,11,3.0
7980,0,6.0,2.0,0,4,5,2,4,2,2,5,0.0,6,2.0
7983,1,9.666667,1.7,0,2,6,3,5,3,3,5,0.6666666666666666,6,3.0
7988,0,13.0,4.0,1,1,3,1,4,1,1,5,3.0,5,0.0
7990,2,4.5,2.5,0,2,6,1,3,1,1,5,4.0,9,2.0
7996,2,9.8000002,2.3,0,2,3,2,3,2,2,5,0.4,8,6.0
8005,1,8.5,2.0,0,2,4,3,3,3,3,5,1.0,11,4.0
8006,0,8.0,1.0,0,4,6,3,5,3,3,5,0.0,5,2.0
8009,0,3.5,1.0,0,4,6,1,3,1,1,5,0.0,2,2.0
8010,0,4.5,1.0,0,1,5,3,5,3,3,5,0.0,3,2.0
8012,2,3.0,2.0,0,4,5,3,5,3,2,5,1.0,0,2.0
8018,1,8.5,1.3,0,4,5,2,5,2,2,5,1.0,6,4.0
8020,0,6.0,1.0,0,4,3,2,3,2,1,5,0.0,6,2.0
8023,0,9.5,1.0,0,4,6,3,3,3,3,5,0.0,8,2.0
8024,0,0.0,1.0,0,1,2,2,3,2,3,5,0.0,0,1.0
8027,0,7.333333500000001,1.5,0,2,6,3,5,3,3,5,2.0,5,1.0
8028,2,13.5,2.0,0,4,6,3,5,3,3,5,1.0,11,2.0
8033,0,4.5,0.7,0,2,5,1,5,2,2,5,0.0,7,2.0
8035,0,9.5,1.0,0,4,6,3,5,3,2,5,0.0,6,2.0
8036,1,9.0,2.0,0,4,6,2,5,2,2,5,1.0,6,5.0
8044,0,11.333333,2.0,0,4,6,2,5,2,2,5,0.0,6,4.0
8048,2,9.0,2.0,0,2,6,3,3,3,3,5,1.0,6,2.0
8053,1,4.3333335,2.0,0,1,3,2,3,2,2,5,0.3333333333333333,0,4.0
8058,0,3.0,1.7,0,1,6,3,3,3,3,5,1.5,5,4.0
8061,1,7.333333500000001,3.0,0,4,6,1,5,3,1,5,0.5,2,2.0
8068,0,9.75,1.0,0,4,6,3,5,3,3,5,0.0,6,4.0
8069,3,8.333333,3.5,0,1,6,2,5,2,1,5,1.3333333333333333,7,1.0
8078,1,7.666666499999999,1.7,0,4,6,3,5,3,2,5,0.6666666666666666,11,4.0
8081,0,12.666667,1.3,0,4,6,3,5,3,3,5,0.3333333333333333,7,4.0
8085,0,3.6666667,1.0,0,4,3,1,5,1,1,5,0.5,2,1.0
8088,0,14.0,1.0,0,4,6,3,5,3,3,5,0.0,14,2.0
8091,1,8.0,1.8,0,1,3,1,3,1,1,5,1.0,8,5.0
8093,0,6.5,1.5,0,4,6,3,5,3,3,5,0.5,9,2.0
8096,0,11.0,1.0,0,4,5,3,5,3,3,5,0.0,13,2.0
8098,0,5.0,0.7,0,4,5,3,3,3,3,5,1.0,5,2.0
8099,0,9.5,1.0,0,4,6,2,5,3,3,5,0.0,7,2.0
8102,0,3.5,1.0,0,4,6,3,5,3,3,5,1.0,6,0.0
8103,0,6.0,0.3,0,4,5,3,5,3,3,5,10.0,6,1.0
8106,0,12.5,1.0,0,4,6,3,5,3,3,5,0.25,15,7.0
8109,1,10.0,1.0,0,2,5,2,5,3,3,5,1.0,10,2.0
8112,0,2.0,1.0,0,2,4,2,3,1,2,5,1.0,2,2.0
8113,1,15.0,1.7,0,2,6,3,5,3,3,5,0.6666666666666666,7,2.0
8120,0,7.400000099999999,2.3,0,3,6,3,5,3,3,5,0.4,2,3.0
8127,0,11.0,2.5,0,4,4,1,4,1,1,5,0.6666666666666666,7,3.0
8132,0,3.0,2.0,0,2,4,2,4,1,3,5,1.0,6,3.0
8134,0,1.0,0.5,0,2,6,3,5,3,3,5,10.0,1,1.0
8136,0,8.0,1.5,0,4,6,3,3,3,3,5,0.0,11,2.0
8140,1,17.0,3.0,0,4,6,2,3,2,3,5,0.5,8,5.0
8143,1,5.0,3.0,0,2,6,2,3,2,3,5,0.5,6,5.0
8144,1,0.66666669,2.0,1,1,3,1,3,2,1,5,3.0,0,3.0
8154,0,7.875,1.3,0,4,6,2,5,3,2,5,0.3333333333333333,6,8.0
8156,0,12.5,3.0,0,1,6,2,3,2,2,5,2.0,8,2.0
8160,2,6.5,2.0,0,2,5,2,3,1,3,5,1.0,6,2.0
8164,3,3.5,2.5,0,2,5,2,3,1,3,5,1.5,1,1.0
8171,1,6.0,2.0,0,2,5,3,3,3,3,5,1.0,6,3.0
8174,2,6.5,2.5,0,2,5,2,3,2,2,5,1.5,5,6.0
8177,0,8.5,1.0,0,4,6,3,5,3,3,5,0.0,9,2.0
8180,1,13.5,1.0,0,4,6,3,5,2,1,5,0.5,16,2.0
8183,1,7.5,1.5,0,3,6,3,5,3,3,5,0.5,12,2.0
8189,2,8.333333,1.7,0,4,4,1,3,1,1,5,4.0,5,2.0
8197,1,8.8571424,2.2,0,4,6,3,5,3,3,5,0.2857142857142857,6,8.0
8201,2,6.0,1.0,0,3,6,3,5,3,3,5,1.5,6,3.0
8204,1,7.0,0.7,0,1,4,2,3,2,2,5,1.0,7,1.0
8207,1,0.0,1.0,0,1,6,3,5,3,3,5,2.0,0,2.0
8210,1,6.0,1.5,0,3,5,3,5,3,3,5,0.5,2,2.0
8213,2,11.0,2.0,0,3,3,3,5,3,3,5,1.0,3,6.0
8218,0,4.0,1.3,0,3,6,3,5,3,3,5,1.0,6,3.0
8223,0,4.0,0.7,0,4,6,3,5,3,3,5,1.0,2,2.0
8225,0,11.0,0.7,0,4,6,3,5,3,3,5,1.0,11,2.0
8226,0,11.0,0.3,0,2,4,1,4,1,1,5,0.0,11,1.0
8227,0,28.0,0.5,0,4,6,2,5,2,2,5,1.0,17,4.0
8232,0,5.5999999,1.7,0,4,6,3,5,3,3,5,0.25,4,4.0
8234,1,6.0,1.5,0,4,6,2,3,2,2,5,0.5,6,3.0
8238,0,17.0,1.0,0,4,6,2,3,2,2,5,0.0,6,2.0
8239,0,7.5,1.0,0,4,6,3,3,3,3,5,0.0,9,2.0
8244,2,3.5,1.3,0,3,6,2,3,2,2,5,1.0,0,1.0
8247,3,6.0,1.3,0,1,6,2,3,3,2,5,3.0,6,3.0
8249,0,9.666667,1.0,0,4,5,3,5,3,3,5,0.0,6,3.0
8253,0,6.0,1.0,0,4,5,3,3,3,3,5,1.0,6,3.0
8254,0,20.0,1.0,0,4,5,2,3,2,2,5,0.0,11,2.0
8256,0,0.0,0.5,0,1,5,2,3,2,1,5,0.0,0,1.0
8260,1,4.5,4.0,0,2,4,1,3,1,1,5,1.0,6,2.0
8261,1,5.0,2.0,0,2,4,2,5,2,1,5,1.0,3,5.0
8270,2,3.0,6.0,1,1,4,2,4,1,2,5,2.0,0,1.0
8277,3,6.0,5.0,0,2,4,2,3,2,2,5,1.5,6,2.0
8278,1,11.0,1.5,0,3,5,3,3,2,3,5,2.0,11,1.0
8283,2,8.5,2.0,0,2,6,3,5,3,3,5,1.0,11,2.0
8285,0,4.0,1.0,0,4,6,2,4,2,2,5,0.0,4,1.0
8286,0,10.0,1.3,0,4,6,2,3,2,2,5,0.0,6,4.0
8292,1,4.0,1.5,0,1,3,2,3,2,2,5,0.5,2,2.0
8293,0,3.0,1.0,0,2,4,2,3,2,2,5,10.0,3,0.0
8295,1,7.0,2.5,0,1,6,1,3,1,1,5,1.5,8,4.0
8302,0,8.666667,2.0,0,4,5,2,5,3,3,5,0.3333333333333333,11,2.0
8303,0,11.0,0.7,0,3,6,2,5,2,2,5,0.0,11,2.0
8305,0,6.0,0.5,0,4,6,2,3,2,2,5,0.0,6,1.0
8306,0,3.0,0.2,0,2,6,2,3,2,2,5,0.0,3,3.0
8307,0,6.0,0.5,1,3,4,2,5,2,2,5,0.0,6,1.0
8309,2,6.0,1.5,0,2,1,2,3,2,1,5,2.0,6,2.0
8311,0,5.0,1.0,0,4,5,1,4,3,2,5,0.0,5,1.0
8312,0,6.4000001,1.2,0,3,4,1,3,2,2,5,0.2,6,6.0
8318,0,8.5,1.0,0,4,5,3,5,3,3,5,0.0,9,2.0
8322,1,6.0,2.0,0,3,6,3,5,3,3,5,1.0,6,3.0
8324,0,6.0,1.5,0,4,6,2,3,2,2,5,0.5,6,3.0
8329,2,12.25,2.3,0,4,6,3,5,3,3,5,0.75,14,6.0
8335,1,13.5,1.5,0,4,6,3,5,3,3,5,0.5,11,3.0
8337,0,6.0,0.7,0,3,6,3,5,3,3,5,10.0,6,2.0
8339,1,13.0,1.0,0,4,6,3,5,3,3,5,0.5,11,2.0
8341,0,5.6666665,1.0,0,4,6,3,5,3,3,5,0.0,5,3.0
8344,0,19.0,1.5,0,2,6,2,3,1,1,5,0.5,9,2.0
8348,0,6.0,1.0,0,1,5,2,3,1,1,5,1.0,6,2.0
8350,2,6.0,2.0,0,2,5,3,5,3,3,5,1.0,6,3.0
8353,0,11.0,1.0,0,4,6,2,3,2,2,5,1.0,11,2.0
8355,0,6.0,1.0,0,4,6,3,5,3,2,5,0.5,6,3.0
8359,0,8.5,1.0,0,4,6,3,3,3,3,5,0.0,6,2.0
8364,0,11.0,1.7,0,3,6,3,3,3,3,5,1.5,11,6.0
8366,1,2.3333333,2.0,0,1,5,2,3,2,1,5,1.0,3,1.0
8369,0,6.0,1.5,0,1,6,2,3,2,2,5,2.0,6,3.0
8373,0,10.5,2.0,0,4,6,3,5,3,3,5,1.0,15,5.0
8376,1,6.0,2.0,0,4,3,3,3,3,3,5,1.0,6,4.0
8380,2,5.0,2.0,0,1,6,1,3,1,1,5,3.0,5,2.0
8384,0,3.5,0.7,0,4,6,3,5,3,3,5,1.0,1,2.0
8387,1,16.0,1.0,0,4,6,3,5,3,3,5,0.5,17,4.0
8389,0,3.0,1.0,0,4,4,1,4,1,1,5,0.0,3,1.0
8391,0,5.3333335,1.0,0,4,2,1,1,1,1,5,0.5,5,2.0
8394,1,9.0,1.3,0,2,5,1,4,1,1,5,3.0,9,1.0
8397,0,6.0,0.3,0,4,4,3,5,3,3,5,10.0,6,1.0
8400,0,7.0,1.0,0,3,4,2,4,2,1,5,0.5,6,2.0
8403,2,6.0,3.0,0,2,4,2,3,2,1,5,2.0,6,4.0
8404,0,1.5,0.7,0,2,4,1,4,1,1,5,1.0,0,1.0
8406,2,6.5,3.0,0,4,4,2,3,2,2,5,0.5,6,4.0
8414,1,6.0,1.0,0,3,4,3,4,3,3,5,0.5,6,2.0
8415,0,6.0,1.0,0,4,4,3,5,3,3,5,0.0,6,3.0
8418,1,15.0,1.0,0,4,5,3,5,3,3,5,1.0,15,2.0
8421,0,11.0,1.0,0,4,5,3,5,3,3,5,1.0,11,2.0
8423,2,8.333333,1.5,0,3,4,3,4,3,3,5,1.5,6,6.0
8428,1,8.5,1.5,0,4,5,3,3,3,3,5,0.5,6,2.0
8430,0,7.0,1.0,0,4,5,2,4,2,3,5,0.0,7,1.0
8435,1,6.0,1.0,0,1,5,2,4,2,2,5,1.0,6,3.0
8437,0,2.0,1.0,0,2,4,3,4,3,2,5,1.0,1,1.0
8440,2,7.5,2.0,0,1,6,2,5,3,2,5,2.0,6,2.0
8444,4,5.1999998,5.5,0,2,4,3,4,1,3,5,1.75,0,0.0
8457,0,0.33333334,1.0,0,3,5,2,5,3,1,5,0.5,0,1.0
8459,0,3.0,1.0,0,2,5,3,3,2,1,5,2.0,6,3.0
8462,0,6.0,1.5,0,4,6,3,5,3,3,5,0.5,6,2.0
8464,0,6.0,0.5,0,4,6,3,5,3,3,5,0.0,6,1.0
8465,1,8.0,1.5,0,4,3,2,3,2,2,5,0.5,9,3.0
8470,0,1.3333334,1.0,0,2,4,1,1,1,2,5,0.5,0,1.0
8473,1,12.5,1.5,0,4,6,3,3,3,3,5,0.5,13,3.0
8475,0,17.0,1.0,0,4,4,3,5,3,3,5,1.0,17,2.0
8477,0,10.5,0.7,0,4,6,3,5,3,3,5,1.0,15,2.0
8478,0,3.0,1.0,0,3,6,2,3,2,1,5,10.0,3,1.0
8479,0,6.0,1.0,0,4,5,2,3,2,3,5,0.0,6,2.0
8483,2,9.0,1.3,0,3,5,3,5,3,3,5,1.0,9,4.0
8486,1,10.0,1.0,0,2,6,3,3,2,3,5,1.0,10,2.0
8490,0,7.25,1.0,0,4,5,1,3,1,1,5,0.0,3,3.0
8494,0,3.0,1.3,0,3,6,2,5,2,2,5,0.0,0,2.0
8496,0,9.75,0.8,0,4,5,3,5,3,3,5,0.0,9,4.0
8501,0,11.333333,2.0,0,4,6,3,5,3,3,5,0.3333333333333333,6,4.0
8503,0,6.0,0.5,0,2,3,1,3,1,1,5,0.0,6,1.0
8505,0,5.5,1.0,0,2,4,2,4,2,2,5,1.0,2,2.0
8508,0,0.0,1.0,0,2,3,1,5,1,1,5,2.0,0,1.0
8509,0,1.0,0.5,0,3,5,3,5,3,3,5,10.0,1,1.0
8510,0,2.0,1.0,0,3,1,1,3,1,1,5,10.0,2,0.0
8511,0,11.0,1.0,0,4,3,3,5,3,3,5,0.0,11,2.0
8513,0,6.0,0.3,0,4,6,2,3,3,1,5,0.0,6,1.0
8514,0,4.0,1.0,0,4,6,3,5,3,3,5,1.0,6,2.0
8517,1,8.666667,1.7,0,4,3,2,5,3,3,5,0.6666666666666666,6,4.0
8523,1,8.5,1.5,0,4,6,2,5,3,3,5,0.5,6,2.0
8526,0,5.0,1.0,0,4,6,1,5,2,2,5,2.0,7,0.0
8528,1,12.333333,1.3,0,4,6,3,5,3,3,5,1.0,16,6.0
8531,0,6.0,1.0,0,4,3,1,3,2,2,5,1.0,3,2.0
8536,0,14.0,1.7,0,4,6,3,5,3,3,5,0.6666666666666666,6,5.0
8538,0,3.0,1.0,0,1,6,2,3,2,2,5,0.0,0,2.0
8542,1,8.5,1.0,0,4,6,3,3,3,3,5,0.5,11,2.0
8544,0,3.5,2.0,0,4,6,2,3,2,2,5,0.0,6,2.0
8549,0,4.5,1.5,0,4,6,3,3,3,3,5,0.5,6,4.0
8551,0,11.333333,1.0,0,4,4,2,5,2,2,5,0.0,6,3.0
8554,0,8.5,1.0,0,4,4,2,5,2,2,5,0.0,6,2.0
8555,0,9.0,0.5,0,4,5,3,5,3,3,5,0.0,9,1.0
8557,2,7.0,2.0,0,2,5,2,3,2,3,5,1.0,8,1.0
8563,1,9.0,2.5,0,2,6,2,3,2,2,5,0.6666666666666666,6,2.0
8565,0,0.0,0.5,0,4,3,3,3,3,3,5,0.0,0,1.0
8567,2,8.0,4.0,0,4,6,2,3,2,2,5,1.0,2,2.0
8571,0,6.666666499999999,1.5,0,4,6,3,3,3,3,5,0.0,4,3.0
8574,0,3.0,0.7,0,3,6,3,5,3,2,5,1.0,0,2.0
8577,0,1.5,1.0,0,2,5,2,4,2,2,5,10.0,3,1.0
8578,0,6.0,1.5,0,3,6,3,5,3,3,5,0.5,6,3.0
8583,2,6.5,2.0,0,4,5,2,3,2,3,5,1.0,6,3.0
8585,0,1.0,1.0,0,3,4,1,3,2,2,5,10.0,1,1.0
8586,0,3.0,0.5,0,4,3,1,3,1,1,5,0.0,3,1.0
8587,1,5.5,1.7,0,4,5,3,5,3,3,5,0.6666666666666666,6,4.0
8593,1,6.0,1.5,0,4,5,3,4,3,3,5,0.5,6,3.0
8598,2,4.0,4.0,0,1,4,2,4,2,2,5,1.0,2,3.0
8602,2,6.0,2.0,0,3,4,2,4,2,2,5,1.0,6,2.0
8605,1,6.5,1.5,0,4,5,3,3,2,3,5,0.5,6,2.0
8607,2,4.5,1.3,0,3,5,3,5,1,3,5,1.0,3,3.0
8611,3,4.0,2.5,0,2,4,2,4,2,2,5,1.5,2,2.0
8615,0,6.0,0.5,0,4,5,3,5,3,3,5,0.0,6,1.0
8616,1,4.5,2.0,0,4,5,3,3,3,3,5,1.0,6,4.0
8624,1,6.3333335,1.2,0,3,6,2,5,2,2,5,0.6666666666666666,5,3.0
8625,0,4.0,2.5,0,4,5,3,5,3,3,5,0.6666666666666666,6,4.0
8634,1,8.5,3.0,0,1,6,2,3,2,2,5,2.0,6,5.0
8638,2,11.0,1.3,0,4,5,2,3,2,2,5,1.0,11,3.0
8643,2,11.0,1.7,0,3,6,2,3,2,2,5,1.5,11,4.0
8648,0,7.5,1.0,0,4,6,3,5,3,3,5,0.5,9,2.0
8650,0,4.5,1.0,0,1,6,3,5,3,3,5,10.0,6,1.0
8651,0,11.0,1.2,0,1,6,1,3,1,1,5,0.0,11,2.0
8653,0,3.5,1.0,0,4,4,1,3,1,1,5,0.0,6,2.0
8657,2,9.0,1.5,0,2,5,2,3,2,3,5,2.0,9,3.0
8658,2,9.0,2.0,0,3,5,3,3,3,3,5,1.0,11,1.0
8666,1,8.5,1.7,0,2,5,3,3,3,3,5,0.6666666666666666,3,4.0
8668,1,6.0,1.5,0,2,5,3,3,3,3,5,0.5,6,1.0
8670,0,6.0,1.5,0,2,6,3,3,3,3,5,0.5,6,2.0
8675,1,13.5,1.0,0,4,6,3,5,3,3,5,0.3333333333333333,5,6.0
8678,0,8.0,1.5,0,4,4,2,3,2,2,5,0.5,7,2.0
8680,0,6.0,0.7,0,4,4,3,4,3,3,5,0.0,6,2.0
8683,0,8.5,1.5,0,4,6,3,3,3,3,5,0.5,5,6.0
8685,2,8.666667,1.7,0,2,4,3,4,3,3,5,1.5,11,1.0
8693,1,16.0,1.3,0,3,5,3,5,3,3,5,3.0,6,1.0
8694,0,16.0,0.5,0,4,6,3,5,3,3,5,10.0,16,1.0
8699,2,7.0,2.0,0,4,4,1,5,2,1,5,0.5,5,4.0
8706,3,8.5,1.5,0,2,4,2,4,3,2,5,2.0,6,2.0
8708,0,12.5,0.7,0,4,4,3,4,3,3,5,1.0,14,2.0
8711,1,10.0,1.5,0,4,4,2,3,2,2,5,0.5,6,2.0
8712,0,6.0,1.0,0,4,3,2,3,2,2,5,0.0,6,2.0
8714,0,9.0,0.7,0,4,6,2,5,2,2,5,0.0,6,2.0
8717,0,8.0,2.0,0,4,6,1,3,1,2,5,0.3333333333333333,7,4.0
8722,3,6.0,2.0,0,1,4,1,3,1,2,5,3.0,6,1.0
8724,0,6.0,1.0,0,4,5,3,3,2,2,5,0.0,6,2.0
8729,1,7.5,2.0,0,4,5,2,5,3,3,5,1.0,6,2.0
8730,0,11.0,1.0,0,4,3,2,3,1,2,5,0.0,11,1.0
8732,1,9.0,3.0,0,3,5,2,4,2,2,5,0.5,7,1.0
8735,0,4.6666665,1.3,0,4,4,2,3,2,2,5,1.0,6,3.0
8739,0,6.0,0.7,0,4,6,3,5,3,3,5,1.0,6,2.0
8743,0,15.333332999999998,1.7,0,2,6,2,5,2,2,5,0.25,11,5.0
8746,0,0.0,0.7,0,4,6,2,5,3,2,5,1.0,0,0.0
8753,7,7.5,4.5,0,2,6,2,3,2,2,5,3.5,5,2.0
8758,0,8.25,1.7,0,4,6,2,5,2,2,5,0.25,3,2.0
8764,0,10.5,1.3,0,4,6,3,3,3,3,5,0.0,8,3.0
8767,0,4.0,1.3,0,3,4,3,4,2,2,5,1.0,0,2.0
8769,0,9.0,1.0,0,4,3,2,3,2,3,5,0.0,9,1.0
8771,0,6.0,1.0,0,3,5,3,5,3,3,5,0.0,8,2.0
8773,0,8.5,1.0,0,4,6,3,5,2,2,5,0.0,6,2.0
8775,0,4.0,1.0,0,4,5,3,5,3,3,5,0.0,2,1.0
8779,2,6.0,2.0,0,4,6,3,5,3,1,5,1.0,6,2.0
8781,0,3.0,0.7,0,4,6,3,4,1,1,5,0.0,6,2.0
8782,0,6.0,1.0,0,4,6,3,5,3,3,5,0.0,6,0.0
8785,0,4.0,1.5,0,2,3,3,3,2,3,5,2.0,4,2.0
8786,1,6.0,1.5,0,4,5,3,5,3,3,6,0.5,6,2.0
8790,0,16.0,1.0,0,2,5,2,5,3,1,6,0.5,6,3.0
8792,0,6.0,0.5,0,3,4,2,5,2,2,6,0.0,6,1.0
8795,2,10.0,1.5,1,1,1,1,2,1,1,6,2.0,10,1.0
8796,0,4.0,1.0,0,4,3,3,5,3,3,6,0.0,4,1.0
8798,1,11.5,2.0,0,4,6,2,5,3,3,6,1.0,15,3.0
8801,2,10.25,1.5,0,4,6,3,5,3,1,6,0.5,8,4.0
8809,2,9.5,2.0,0,2,6,3,5,3,3,6,1.0,9,4.0
8811,0,6.0,1.0,0,3,6,1,3,2,1,6,0.0,6,2.0
8814,0,10.5,2.0,0,4,6,3,5,3,1,6,0.0,11,2.0
8815,0,6.5,1.0,0,4,6,3,5,3,3,6,0.0,7,3.0
8817,0,5.3333335,2.0,0,4,6,3,5,3,3,6,1.0,9,2.0
8823,0,4.0,1.7,0,3,6,3,5,3,3,6,1.5,6,3.0
8826,0,5.5,2.0,0,4,6,2,5,2,2,6,0.0,6,2.0
8831,0,5.75,2.0,0,3,6,3,5,3,2,6,1.0,5,6.0
8837,0,9.0,0.8,0,4,6,2,5,3,2,6,0.3333333333333333,3,3.0
8839,0,0.0,1.0,0,1,6,2,5,2,2,6,0.0,0,2.0
8840,0,4.0,0.5,0,4,3,3,5,3,2,6,0.0,4,1.0
8841,1,6.0,2.0,0,2,6,2,5,2,2,6,1.0,6,2.0
8845,1,3.0,0.8,0,1,4,2,5,3,3,6,2.0,4,2.0
8848,0,15.0,0.3,0,4,6,3,5,3,2,6,10.0,15,1.0
8850,0,14.666667000000002,1.2,0,4,6,3,5,3,3,6,0.6666666666666666,16,6.0
8857,0,19.0,1.0,0,4,6,3,5,3,3,6,0.3333333333333333,16,4.0
8858,0,5.0,0.5,0,4,6,3,5,3,3,6,0.0,5,1.0
8859,0,5.5,1.0,0,4,6,1,3,1,1,6,0.5,5,3.0
8868,5,2.0,3.5,0,1,3,2,5,2,1,6,2.5,0,2.0
8869,1,14.0,1.5,0,4,6,2,3,2,2,6,2.0,6,2.0
8874,1,8.0,1.0,0,4,3,3,5,3,3,6,0.5,9,2.0
8875,0,16.5,1.0,0,4,6,3,5,3,3,6,0.0,17,3.0
8877,0,2.5,1.0,0,4,6,2,5,3,3,6,0.0,0,2.0
8884,1,7.333333500000001,3.0,0,3,5,2,3,2,2,6,0.5,6,4.0
8887,0,4.0,1.3,0,4,6,2,5,1,1,6,0.3333333333333333,0,3.0
8890,0,8.5,2.0,0,4,4,1,3,1,1,6,0.0,6,2.0
8892,0,3.0,1.0,0,4,6,3,5,3,3,6,1.0,0,2.0
8894,0,10.0,0.7,0,4,6,3,5,3,3,6,0.0,9,3.0
8897,1,8.0,1.5,0,4,5,1,3,3,2,6,0.5,8,2.0
8898,1,10.0,2.0,0,4,3,1,5,3,1,6,1.0,10,1.0
8902,0,8.0,1.0,0,4,4,3,5,3,3,6,0.5,6,2.0
8903,1,3.5,3.0,0,3,6,2,3,2,2,6,0.5,1,3.0
8909,0,9.0,1.3,0,4,6,3,5,3,3,6,0.3333333333333333,6,4.0
8912,1,9.5,1.5,0,4,3,3,4,3,3,6,0.5,8,2.0
8914,0,13.0,1.7,0,4,6,3,5,3,3,6,1.5,6,2.0
8919,0,15.0,1.0,0,4,6,3,5,3,3,6,0.0,15,2.0
8921,0,6.5,2.0,0,4,3,1,5,3,3,6,0.0,6,2.0
8924,2,11.0,1.0,0,4,6,3,5,3,3,6,2.0,11,5.0
8927,0,9.0,1.0,0,4,6,2,3,2,2,6,2.0,9,3.0
8929,1,16.0,1.7,0,4,6,2,5,3,2,6,0.6666666666666666,16,5.0
8933,1,10.5,1.3,0,4,6,3,5,3,3,6,1.0,11,4.0
8937,0,6.0,1.8,0,1,6,2,5,2,2,6,0.0,6,5.0
8938,1,12.5,1.7,0,4,3,3,3,3,3,6,0.5,14,4.0
8942,0,18.0,1.7,0,4,3,3,3,3,3,6,0.0,9,4.0
8944,0,3.0,0.7,0,2,6,1,3,1,2,6,1.0,0,1.0
8945,0,6.0,0.3,0,2,6,3,5,3,3,6,10.0,6,1.0
8946,1,6.0,1.5,0,3,6,3,5,3,3,6,0.5,6,2.0
8949,0,5.0,1.0,0,2,3,2,3,1,3,6,0.0,6,2.0
8954,1,6.75,3.5,0,3,3,1,3,1,2,6,0.75,1,2.0
8959,1,7.25,2.0,0,2,4,2,4,1,2,6,1.0,6,2.0
8971,2,5.4000001,1.8,0,2,4,1,3,3,2,6,0.8,2,3.0
8975,1,6.0,0.8,0,2,3,2,3,1,3,6,2.0,6,1.0
8977,0,6.0,2.0,0,2,5,1,3,1,1,6,1.0,0,1.0
8982,0,5.6666665,1.0,0,4,4,2,3,2,2,6,0.0,6,2.0
8984,1,11.0,0.6,0,4,6,3,3,2,3,6,2.0,11,4.0
8986,0,9.0,1.0,0,4,6,2,3,2,2,6,0.5,9,2.0
